parent,parent_label,winner_notation,winner_label,winner_sources,winner_children,losers,n_losers,norm_key
007914,BANKRUPTCY AND INSOLVENCY,009003,BANKRUPTCY PROCEEDINGS AND ADMINISTRATION,0,4,008298=BANKRUPTCY ADMINISTRATION AND PROCEEDINGS,1,ADMINISTRATION BANKRUPTCY PROCEEDING
007914,BANKRUPTCY AND INSOLVENCY,008304,BANKRUPTCY COURT AUTHORITY,0,1,009121=COURT AUTHORITY IN BANKRUPTCY,1,AUTHORITY BANKRUPTCY COURT
007914,BANKRUPTCY AND INSOLVENCY,008306,BANKRUPTCY ESTATE,0,24,008570=BANKRUPTCY ESTATES,1,BANKRUPTCY ESTATE
007914,BANKRUPTCY AND INSOLVENCY,009347,DISTRIBUTION OF BANKRUPTCY ESTATE,0,1,008485=BANKRUPTCY ESTATE AND DISTRIBUTION,1,BANKRUPTCY DISTRIBUTION ESTATE
007914,BANKRUPTCY AND INSOLVENCY,008488,BANKRUPTCY ESTATE AND PROPERTY,0,30,008591=BANKRUPTCY ESTATES AND PROPERTY,1,BANKRUPTCY ESTATE PROPERTY
007914,BANKRUPTCY AND INSOLVENCY,008614,BANKRUPTCY ESTATES AND TRUSTEES,0,4,008564=BANKRUPTCY ESTATE AND TRUSTEE,1,BANKRUPTCY ESTATE TRUSTEE
007914,BANKRUPTCY AND INSOLVENCY,009453,EXEMPTIONS IN BANKRUPTCY,1,7,008622=BANKRUPTCY EXEMPTIONS,1,BANKRUPTCY EXEMPTION
007914,BANKRUPTCY AND INSOLVENCY,008640,BANKRUPTCY PROCEDURE,0,9,008651=BANKRUPTCY PROCEDURES,1,BANKRUPTCY PROCEDURE
007914,BANKRUPTCY AND INSOLVENCY,008657,BANKRUPTCY PROCEEDINGS,5,133,009825=PROCEEDINGS IN BANKRUPTCY,1,BANKRUPTCY PROCEEDING
007914,BANKRUPTCY AND INSOLVENCY,009030,CLAIMS AND DISTRIBUTION,0,10,009053=CLAIMS AND DISTRIBUTIONS,1,CLAIM DISTRIBUTION
007914,BANKRUPTCY AND INSOLVENCY,009889,PROVABLE DEBTS AND CLAIMS,0,12,009059=CLAIMS AND PROVABLE DEBTS;009846=PROVABLE CLAIMS AND DEBTS,2,CLAIM DEBT PROVABLE
007914,BANKRUPTCY AND INSOLVENCY,009140,CREDITORS' RIGHTS AND PRIORITIES,0,4,009974=RIGHTS AND PRIORITIES OF CREDITORS,1,CREDITOR PRIORITIE RIGHT
007914,BANKRUPTCY AND INSOLVENCY,009168,CREDITORS' RIGHTS AND REMEDIES,1,7,009984=RIGHTS AND REMEDIES OF CREDITORS,1,CREDITOR REMEDIE RIGHT
007914,BANKRUPTCY AND INSOLVENCY,009202,DEBTOR CLASSIFICATIONS AND ELIGIBILITY,0,2,009197=DEBTOR CLASSIFICATION AND ELIGIBILITY,1,CLASSIFICATION DEBTOR ELIGIBILITY
007914,BANKRUPTCY AND INSOLVENCY,009217,DEBTOR OBLIGATIONS AND DUTIES,0,3,009205=DEBTOR DUTIES AND OBLIGATIONS,1,DEBTOR DUTIE OBLIGATION
007914,BANKRUPTCY AND INSOLVENCY,009243,"DEBTOR RIGHTS, DUTIES, AND OBLIGATIONS",0,1,"009994=RIGHTS, DUTIES, AND OBLIGATIONS OF DEBTORS",1,DEBTOR DUTIE OBLIGATION RIGHT
007914,BANKRUPTCY AND INSOLVENCY,009515,INSOLVENCY DETERMINATION,0,3,009278=DETERMINATION OF INSOLVENCY,1,DETERMINATION INSOLVENCY
007914,BANKRUPTCY AND INSOLVENCY,009483,FRAUDULENT TRANSFERS AND PREFERENCES,1,3,009701=PREFERENCES AND FRAUDULENT TRANSFERS,1,FRAUDULENT PREFERENCE TRANSFER
007914,BANKRUPTCY AND INSOLVENCY,009707,PREFERENCES AND PREFERENTIAL TRANSFERS,0,3,009766=PREFERENTIAL TRANSFERS AND PREFERENCES,1,PREFERENCE PREFERENTIAL TRANSFER
007914,BANKRUPTCY AND INSOLVENCY,010238,VOIDABLE TRANSFERS AND PREFERENCES,0,2,009730=PREFERENCES AND VOIDABLE TRANSFERS,1,PREFERENCE TRANSFER VOIDABLE
007914,BANKRUPTCY AND INSOLVENCY,010084,TRUSTEES IN BANKRUPTCY,0,48,010061=TRUSTEE IN BANKRUPTCY,1,BANKRUPTCY TRUSTEE
007955,ADMINISTRATION OF BANKRUPTCY ESTATE,008049,TRUSTEE DUTIES AND POWERS,0,1,008051=TRUSTEE POWERS AND DUTIES,1,DUTIE POWER TRUSTEE
007974,COMPENSATION AND FEES,007978,ATTORNEY FEES IN BANKRUPTCY,2,0,007979=ATTORNEYS' FEES IN BANKRUPTCY,1,ATTORNEY BANKRUPTCY FEE
008014,SALE OF ASSETS,008022,COMPENSATION AND FEES,0,1,008027=FEES AND COMPENSATION,1,COMPENSATION FEE
008057,ADMINISTRATION OF BANKRUPTCY ESTATES,008117,TRUSTEE AND PROFESSIONAL COMPENSATION,0,1,008077=COMPENSATION OF TRUSTEES AND PROFESSIONALS,1,COMPENSATION PROFESSIONAL TRUSTEE
008057,ADMINISTRATION OF BANKRUPTCY ESTATES,008119,TRUSTEE DUTIES AND POWERS,1,0,008092=DUTIES AND POWERS OF TRUSTEES;008120=TRUSTEE POWERS AND DUTIES,2,DUTIE POWER TRUSTEE
008223,AVOIDANCE POWERS,008224,FRAUDULENT AND PREFERENTIAL TRANSFERS,1,0,008225=FRAUDULENT OR PREFERENTIAL TRANSFERS,1,FRAUDULENT PREFERENTIAL TRANSFER
008262,BANKRUPTCY ADMINISTRATION AND PROCEDURE,008286,TRUSTEE IN BANKRUPTCY,0,2,008295=TRUSTEES IN BANKRUPTCY,1,BANKRUPTCY TRUSTEE
008262,BANKRUPTCY ADMINISTRATION AND PROCEDURE,008290,TRUSTEE'S DUTIES AND POWERS,0,1,008292=TRUSTEE'S POWERS AND DUTIES,1,DUTIE POWER S TRUSTEE
008365,BANKRUPTCY ESTATE ADMINISTRATION,008437,TRUSTEE POWERS AND DUTIES,0,4,008432=TRUSTEE DUTIES AND POWERS,1,DUTIE POWER TRUSTEE
008602,TRUSTEE AND QUASI-TRUSTEE ROLES,008603,BANKRUPT AS QUASI-TRUSTEE PENDING APPOINTMENT,1,0,008605=BANKRUPTS AS QUASI-TRUSTEES PENDING APPOINTMENT,1,APPOINTMENT AS BANKRUPT PENDING QUASI TRUSTEE
008640,BANKRUPTCY PROCEDURE,008646,NOTICE IN BANKRUPTCY,1,0,008647=NOTICES IN BANKRUPTCY,1,BANKRUPTCY NOTICE
008657,BANKRUPTCY PROCEEDINGS,008664,ADMINISTRATION OF BANKRUPTCY ESTATE,0,10,008686=ADMINISTRATION OF BANKRUPTCY ESTATES,1,ADMINISTRATION BANKRUPTCY ESTATE
008657,BANKRUPTCY PROCEEDINGS,008752,CONFIRMATION OF PLANS,1,0,008879=PLAN CONFIRMATION,1,CONFIRMATION PLAN
008657,BANKRUPTCY PROCEEDINGS,008775,DEBTOR DUTIES AND OBLIGATIONS,0,1,008799=DUTIES AND OBLIGATIONS OF DEBTORS,1,DEBTOR DUTIE OBLIGATION
008657,BANKRUPTCY PROCEEDINGS,008815,EXAMINATION AND DISCOVERY,0,1,008822=EXAMINATIONS AND DISCOVERY,1,DISCOVERY EXAMINATION
009003,BANKRUPTCY PROCEEDINGS AND ADMINISTRATION,009004,COMPOSITION AND ARRANGEMENT,0,1,009006=COMPOSITION AND ARRANGEMENTS,1,ARRANGEMENT COMPOSITION
009155,CREDITORS' RIGHTS AND PROCEEDINGS,009159,MEETINGS OF CREDITORS,0,2,009156=CREDITORS' MEETINGS,1,CREDITOR MEETING
009300,DISCHARGE OF DEBTS,009305,BARS TO DISCHARGE,0,2,009302=BAR TO DISCHARGE,1,BAR DISCHARGE
009349,DISTRIBUTION OF ESTATE,009362,PRIORITY OF CLAIMS,1,3,009359=PRIORITY CLAIMS,1,CLAIM PRIORITY
009713,PREFERENCES AND TRANSFERS,009720,ELEMENTS OF PREFERENTIAL TRANSFER,0,1,009718=ELEMENTS OF A PREFERENTIAL TRANSFER;009722=ELEMENTS OF PREFERENTIAL TRANSFERS,2,ELEMENT PREFERENTIAL TRANSFER
009733,PREFERENTIAL TRANSFERS,009739,ELEMENTS OF A PREFERENCE,2,1,009741=ELEMENTS OF PREFERENCE,1,ELEMENT PREFERENCE
009788,PRIORITY OF CLAIMS,009809,WAGE CLAIMS PRIORITY,1,0,009798=PRIORITY OF WAGE CLAIMS,1,CLAIM PRIORITY WAGE
009998,SALE OF ASSETS IN BANKRUPTCY,010010,JUDICIAL PRECEDENT AND CASE LAW,11,0,010013=JUDICIAL PRECEDENTS AND CASE LAW,1,CASE JUDICIAL LAW PRECEDENT
010084,TRUSTEES IN BANKRUPTCY,010158,QUALIFICATION AND APPOINTMENT OF TRUSTEES,1,0,010093=APPOINTMENT AND QUALIFICATIONS OF TRUSTEES,1,APPOINTMENT QUALIFICATION TRUSTEE
010084,TRUSTEES IN BANKRUPTCY,010106,COMPENSATION OF TRUSTEES,3,0,010209=TRUSTEE COMPENSATION,1,COMPENSATION TRUSTEE
010084,TRUSTEES IN BANKRUPTCY,010140,POWERS AND DUTIES OF TRUSTEES,1,15,010120=DUTIES AND POWERS OF TRUSTEES;010213=TRUSTEE POWERS AND DUTIES,2,DUTIE POWER TRUSTEE
010084,TRUSTEES IN BANKRUPTCY,010220,"TRUSTEE RIGHTS, DUTIES, AND LIABILITIES",0,2,"010165=RIGHTS, DUTIES, AND LIABILITIES OF TRUSTEES",1,DUTIE LIABILITIE RIGHT TRUSTEE
010084,TRUSTEES IN BANKRUPTCY,010224,TRUSTEE TITLE AND POWERS,1,0,010173=TITLE AND POWERS OF TRUSTEE;010191=TITLE AND POWERS OF TRUSTEES,2,POWER TITLE TRUSTEE
010242,VOLUNTARY BANKRUPTCY,010312,PETITION PROCEDURES AND REQUIREMENTS,0,1,010333=PETITION REQUIREMENTS AND PROCEDURES,1,PETITION PROCEDURE REQUIREMENT
010725,BUSINESS ORGANIZATIONS,010749,BANKRUPTCY AND INSOLVENCY,0,2,019207=INSOLVENCY AND BANKRUPTCY,1,BANKRUPTCY INSOLVENCY
010725,BUSINESS ORGANIZATIONS,011245,CORPORATE POWERS AND AUTHORITY,0,7,010789=CORPORATE AUTHORITY AND POWERS,1,AUTHORITY CORPORATE POWER
010725,BUSINESS ORGANIZATIONS,010849,CORPORATE FINANCE AND GOVERNANCE,0,3,011047=CORPORATE GOVERNANCE AND FINANCE,1,CORPORATE FINANCE GOVERNANCE
010725,BUSINESS ORGANIZATIONS,011267,CORPORATE REORGANIZATION,0,2,011279=CORPORATE REORGANIZATIONS,1,CORPORATE REORGANIZATION
010725,BUSINESS ORGANIZATIONS,011368,CORPORATION FORMATION AND ORGANIZATION,0,3,019157=FORMATION AND ORGANIZATION OF CORPORATIONS,1,CORPORATION FORMATION ORGANIZATION
010725,BUSINESS ORGANIZATIONS,011378,CORPORATION FORMATION AND PROMOTION,0,3,019160=FORMATION AND PROMOTION OF CORPORATIONS,1,CORPORATION FORMATION PROMOTION
010725,BUSINESS ORGANIZATIONS,018969,CORPORATIONS AND JOINT STOCK COMPANIES,1,0,018973=CORPORATIONS AND JOINT-STOCK COMPANIES,1,COMPANIE CORPORATION JOINT STOCK
010725,BUSINESS ORGANIZATIONS,019297,JOINT STOCK COMPANIES,0,6,019307=JOINT-STOCK COMPANIES,1,COMPANIE JOINT STOCK
010725,BUSINESS ORGANIZATIONS,019825,PARTNERSHIPS,3,562,019674=PARTNERSHIP,1,PARTNERSHIP
010725,BUSINESS ORGANIZATIONS,022468,PARTNERSHIPS AND JOINT VENTURES,0,53,019786=PARTNERSHIP AND JOINT VENTURES,1,JOINT PARTNERSHIP VENTURE
010725,BUSINESS ORGANIZATIONS,022985,SOLE PROPRIETORSHIP,0,2,022988=SOLE PROPRIETORSHIPS,1,PROPRIETORSHIP SOLE
010910,CORPORATE FORMS AND STRUCTURES,010914,JOINT-STOCK COMPANIES,0,2,010912=JOINT STOCK COMPANIES,1,COMPANIE JOINT STOCK
010917,CORPORATE GOVERNANCE,010934,BOARDS OF DIRECTORS,1,0,010920=BOARD OF DIRECTORS;010943=DIRECTORS AND BOARDS,2,BOARD DIRECTOR
010917,CORPORATE GOVERNANCE,010946,DIRECTORS AND OFFICERS,0,5,010964=OFFICERS AND DIRECTORS,1,DIRECTOR OFFICER
010917,CORPORATE GOVERNANCE,010970,SHAREHOLDER MEETINGS,0,3,010961=MEETINGS OF SHAREHOLDERS,1,MEETING SHAREHOLDER
011001,CORPORATE GOVERNANCE AND FIDUCIARY DUTIES,011016,DIRECTORS' FIDUCIARY DUTIES,0,1,011022=FIDUCIARY DUTIES OF DIRECTORS,1,DIRECTOR DUTIE FIDUCIARY
011179,CORPORATE GOVERNANCE AND SHAREHOLDER RIGHTS,011195,SHAREHOLDER MEETINGS AND VOTING,2,2,011215=SHAREHOLDER VOTING AND MEETINGS,1,MEETING SHAREHOLDER VOTING
011179,CORPORATE GOVERNANCE AND SHAREHOLDER RIGHTS,011217,SHAREHOLDER VOTING RIGHTS,0,1,011224=VOTING RIGHTS OF SHAREHOLDERS,1,RIGHT SHAREHOLDER VOTING
011298,CORPORATE STRUCTURE AND GOVERNANCE,011307,CORPORATE REORGANIZATION,0,2,011310=CORPORATE REORGANIZATIONS,1,CORPORATE REORGANIZATION
011420,CORPORATIONS,011421,AGENCY AND AUTHORITY,0,4,011438=AUTHORITY AND AGENCY,1,AGENCY AUTHORITY
011420,CORPORATIONS,017098,POWERS AND AUTHORITY OF CORPORATIONS,1,2,011441=AUTHORITY AND POWERS OF CORPORATIONS,1,AUTHORITY CORPORATION POWER
011420,CORPORATIONS,016642,INTERNAL GOVERNANCE AND BYLAWS,0,4,011464=BYLAWS AND INTERNAL GOVERNANCE,1,BYLAW GOVERNANCE INTERNAL
011420,CORPORATIONS,011469,CAPITAL AND FINANCIAL STRUCTURE,0,1,015664=FINANCIAL STRUCTURE AND CAPITAL,1,CAPITAL FINANCIAL STRUCTURE
011420,CORPORATIONS,011680,CAPITAL STRUCTURE AND SHARES,0,11,011484=CAPITAL AND SHARE STRUCTURE,1,CAPITAL SHARE STRUCTURE
011420,CORPORATIONS,011568,CAPITAL STOCK AND SHARES,0,16,018280=SHARES AND CAPITAL STOCK,1,CAPITAL SHARE STOCK
011420,CORPORATIONS,012213,CORPORATE FINANCE AND CAPITAL STRUCTURE,0,97,011635=CAPITAL STRUCTURE AND CORPORATE FINANCE,1,CAPITAL CORPORATE FINANCE STRUCTURE
011420,CORPORATIONS,011638,CAPITAL STRUCTURE AND FINANCING,0,12,015669=FINANCING AND CAPITAL STRUCTURE,1,CAPITAL FINANCING STRUCTURE
011420,CORPORATIONS,011727,CAPITALIZATION AND SHARES,0,4,018286=SHARES AND CAPITALIZATION,1,CAPITALIZATION SHARE
011420,CORPORATIONS,011757,CHARTERS AND FORMATION,0,6,015807=FORMATION AND CHARTERS,1,CHARTER FORMATION
011420,CORPORATIONS,018931,TYPES AND CLASSIFICATIONS OF CORPORATIONS,1,2,011769=CLASSIFICATION AND TYPES OF CORPORATIONS,1,CLASSIFICATION CORPORATION TYPE
011420,CORPORATIONS,011800,CORPORATE AGENCY AND AUTHORITY,0,6,011872=CORPORATE AUTHORITY AND AGENCY,1,AGENCY AUTHORITY CORPORATE
011420,CORPORATIONS,014461,CORPORATE OFFICERS AND AGENTS,0,5,011815=CORPORATE AGENTS AND OFFICERS,1,AGENT CORPORATE OFFICER
011420,CORPORATIONS,011838,CORPORATE ASSETS AND PROPERTY,0,13,014820=CORPORATE PROPERTY AND ASSETS,1,ASSET CORPORATE PROPERTY
011420,CORPORATIONS,014515,CORPORATE POWERS AND AUTHORITY,9,105,011875=CORPORATE AUTHORITY AND POWERS,1,AUTHORITY CORPORATE POWER
011420,CORPORATIONS,014841,CORPORATE RECORDS AND BOOKS,0,3,011892=CORPORATE BOOKS AND RECORDS,1,BOOK CORPORATE RECORD
011420,CORPORATIONS,011895,CORPORATE CAPACITY AND POWERS,0,6,014688=CORPORATE POWERS AND CAPACITY,1,CAPACITY CORPORATE POWER
011420,CORPORATIONS,011933,CORPORATE CHARTERS,1,8,011919=CORPORATE CHARTER,1,CHARTER CORPORATE
011420,CORPORATIONS,011921,CORPORATE CHARTER AND EXISTENCE,0,1,012056=CORPORATE EXISTENCE AND CHARTER,1,CHARTER CORPORATE EXISTENCE
011420,CORPORATIONS,011964,CORPORATE CHARTERS AND FORMATION,1,9,011925=CORPORATE CHARTER AND FORMATION;013114=CORPORATE FORMATION AND CHARTER;013118=CORPORATE FORMATION AND CHARTERS,3,CHARTER CORPORATE FORMATION
011420,CORPORATIONS,012019,CORPORATE DISSOLUTION AND WINDING UP,0,5,012027=CORPORATE DISSOLUTION AND WINDING-UP,1,CORPORATE DISSOLUTION UP WINDING
011420,CORPORATIONS,013125,CORPORATE FORMATION AND EXISTENCE,0,7,012075=CORPORATE EXISTENCE AND FORMATION;015814=FORMATION AND CORPORATE EXISTENCE,2,CORPORATE EXISTENCE FORMATION
011420,CORPORATIONS,012988,CORPORATE FINANCING AND SECURITIES,0,15,014982=CORPORATE SECURITIES AND FINANCING,1,CORPORATE FINANCING SECURITIE
011420,CORPORATIONS,013279,CORPORATE FRANCHISES,1,4,013276=CORPORATE FRANCHISE,1,CORPORATE FRANCHISE
011420,CORPORATIONS,014135,CORPORATE GOVERNANCE AND MANAGEMENT,1,28,014434=CORPORATE MANAGEMENT AND GOVERNANCE,1,CORPORATE GOVERNANCE MANAGEMENT
011420,CORPORATIONS,015186,CORPORATE STRUCTURE AND GOVERNANCE,0,20,014276=CORPORATE GOVERNANCE AND STRUCTURE,1,CORPORATE GOVERNANCE STRUCTURE
011420,CORPORATIONS,014482,CORPORATE OPERATIONS AND TRANSACTIONS,1,0,015259=CORPORATE TRANSACTIONS AND OPERATIONS,1,CORPORATE OPERATION TRANSACTION
011420,CORPORATIONS,014781,CORPORATE POWERS AND PURPOSES,0,7,014779=CORPORATE POWERS AND PURPOSE;014832=CORPORATE PURPOSE AND POWERS;014835=CORPORATE PURPOSES AND POWERS,3,CORPORATE POWER PURPOSE
011420,CORPORATIONS,014862,CORPORATE REORGANIZATION,1,6,014881=CORPORATE REORGANIZATIONS,1,CORPORATE REORGANIZATION
011420,CORPORATIONS,014891,CORPORATE REORGANIZATIONS AND STRUCTURAL CHANGES,0,6,014871=CORPORATE REORGANIZATION AND STRUCTURAL CHANGES,1,CHANGE CORPORATE REORGANIZATION STRUCTURAL
011420,CORPORATIONS,015055,CORPORATE SECURITIES AND SHARES,0,17,015129=CORPORATE SHARES AND SECURITIES,1,CORPORATE SECURITIE SHARE
011420,CORPORATIONS,015157,CORPORATE STOCK AND SECURITIES,1,0,015096=CORPORATE SECURITIES AND STOCK,1,CORPORATE SECURITIE STOCK
011420,CORPORATIONS,015160,CORPORATE STOCK AND SHARES,0,4,015135=CORPORATE SHARES AND STOCK,1,CORPORATE SHARE STOCK
011420,CORPORATIONS,015299,DEFINITION AND NATURE OF CORPORATIONS,5,0,015302=DEFINITIONS AND NATURE OF CORPORATIONS;017045=NATURE AND DEFINITION OF CORPORATIONS,2,CORPORATION DEFINITION NATURE
011420,CORPORATIONS,015321,DIRECTORS AND OFFICERS,0,36,017061=OFFICERS AND DIRECTORS,1,DIRECTOR OFFICER
011420,CORPORATIONS,015482,DISSOLUTION AND WINDING UP,1,29,015523=DISSOLUTION AND WINDING-UP,1,DISSOLUTION UP WINDING
011420,CORPORATIONS,015549,DIVIDENDS AND DISTRIBUTIONS,0,6,015536=DISTRIBUTIONS AND DIVIDENDS,1,DISTRIBUTION DIVIDEND
011420,CORPORATIONS,017534,SHAREHOLDER DISTRIBUTIONS,0,1,015539=DISTRIBUTIONS TO SHAREHOLDERS;018147=SHAREHOLDERS AND DISTRIBUTIONS,2,DISTRIBUTION SHAREHOLDER
011420,CORPORATIONS,015906,FORMATION AND INCORPORATION,1,78,016558=INCORPORATION AND FORMATION,1,FORMATION INCORPORATION
011420,CORPORATIONS,016080,FORMATION AND OPERATION,0,44,016252=FORMATION AND OPERATIONS,1,FORMATION OPERATION
011420,CORPORATIONS,016254,FORMATION AND ORGANIZATION,2,56,017079=ORGANIZATION AND FORMATION,1,FORMATION ORGANIZATION
011420,CORPORATIONS,016476,GOVERNANCE AND INTERNAL STRUCTURE,0,1,016718=INTERNAL GOVERNANCE AND STRUCTURE,1,GOVERNANCE INTERNAL STRUCTURE
011420,CORPORATIONS,016480,GOVERNANCE AND MANAGEMENT,0,8,016961=MANAGEMENT AND GOVERNANCE,1,GOVERNANCE MANAGEMENT
011420,CORPORATIONS,016525,GOVERNANCE AND SHAREHOLDER RIGHTS,0,2,017632=SHAREHOLDER RIGHTS AND GOVERNANCE,1,GOVERNANCE RIGHT SHAREHOLDER
011420,CORPORATIONS,017397,RECEIVERSHIP AND INSOLVENCY,0,3,016591=INSOLVENCY AND RECEIVERSHIP,1,INSOLVENCY RECEIVERSHIP
011420,CORPORATIONS,016784,LEGAL EXISTENCE AND STATUS OF CORPORATIONS,1,0,016798=LEGAL STATUS AND EXISTENCE OF CORPORATIONS,1,CORPORATION EXISTENCE LEGAL STATU
011420,CORPORATIONS,016794,LEGAL STATUS AND CLASSIFICATION,0,1,016796=LEGAL STATUS AND CLASSIFICATIONS,1,CLASSIFICATION LEGAL STATU
011420,CORPORATIONS,016913,LIABILITY OF MEMBERS OR SHAREHOLDERS,0,1,016911=LIABILITY OF MEMBERS AND SHAREHOLDERS;016924=LIABILITY OF SHAREHOLDERS OR MEMBERS,2,LIABILITY MEMBER SHAREHOLDER
011420,CORPORATIONS,016915,LIABILITY OF SHAREHOLDERS,2,6,017560=SHAREHOLDER LIABILITY,1,LIABILITY SHAREHOLDER
011420,CORPORATIONS,018718,STOCKHOLDER LIABILITY,7,19,016926=LIABILITY OF STOCKHOLDERS;018850=STOCKHOLDERS' LIABILITY,2,LIABILITY STOCKHOLDER
011420,CORPORATIONS,016970,MEMBERSHIP AND MEMBERS' RIGHTS,2,1,016983=MEMBERSHIP AND RIGHTS OF MEMBERS,1,MEMBER MEMBERSHIP RIGHT
011420,CORPORATIONS,016984,MEMBERSHIP AND SHAREHOLDER RIGHTS,0,5,018210=SHAREHOLDERS AND MEMBERSHIP RIGHTS,1,MEMBERSHIP RIGHT SHAREHOLDER
011420,CORPORATIONS,017116,POWERS OF CORPORATIONS,0,1,017118=POWERS OF THE CORPORATION,1,CORPORATION POWER
011420,CORPORATIONS,017246,PUBLIC UTILITIES AND REGULATED INDUSTRIES,0,2,017403=REGULATED INDUSTRIES AND PUBLIC UTILITIES,1,INDUSTRIE PUBLIC REGULATED UTILITIE
011420,CORPORATIONS,017691,SHAREHOLDER RIGHTS AND OBLIGATIONS,2,115,017431=RIGHTS AND OBLIGATIONS OF SHAREHOLDERS;018274=SHAREHOLDERS' RIGHTS AND OBLIGATIONS,2,OBLIGATION RIGHT SHAREHOLDER
011420,CORPORATIONS,018870,STOCKHOLDERS' RIGHTS AND OBLIGATIONS,0,2,017434=RIGHTS AND OBLIGATIONS OF STOCKHOLDERS;018750=STOCKHOLDER RIGHTS AND OBLIGATIONS,2,OBLIGATION RIGHT STOCKHOLDER
011420,CORPORATIONS,018048,"SHAREHOLDER RIGHTS, DUTIES, AND LIABILITIES",0,18,"017443=RIGHTS, DUTIES, AND LIABILITIES OF SHAREHOLDERS",1,DUTIE LIABILITIE RIGHT SHAREHOLDER
011420,CORPORATIONS,018296,SHARES AND SECURITIES,0,2,017468=SECURITIES AND SHARES,1,SECURITIE SHARE
011420,CORPORATIONS,017470,SECURITIES AND STOCK,0,9,018673=STOCK AND SECURITIES,1,SECURITIE STOCK
011420,CORPORATIONS,017509,SHARE CAPITAL AND SUBSCRIPTIONS,0,2,017519=SHARE SUBSCRIPTIONS AND CAPITAL,1,CAPITAL SHARE SUBSCRIPTION
011420,CORPORATIONS,018585,SHARES AND SUBSCRIPTIONS,0,4,017517=SHARE SUBSCRIPTIONS;018894=SUBSCRIPTIONS FOR SHARES,2,SHARE SUBSCRIPTION
011420,CORPORATIONS,017636,SHAREHOLDER RIGHTS AND INTERESTS,0,10,017556=SHAREHOLDER INTERESTS AND RIGHTS,1,INTEREST RIGHT SHAREHOLDER
011420,CORPORATIONS,017619,SHAREHOLDER RIGHTS,0,6,018272=SHAREHOLDERS' RIGHTS,1,RIGHT SHAREHOLDER
011420,CORPORATIONS,017985,SHAREHOLDER RIGHTS AND REMEDIES,8,36,018276=SHAREHOLDERS' RIGHTS AND REMEDIES,1,REMEDIE RIGHT SHAREHOLDER
011420,CORPORATIONS,018097,SHAREHOLDER VOTING RIGHTS,0,1,018270=SHAREHOLDERS AND VOTING RIGHTS,1,RIGHT SHAREHOLDER VOTING
011420,CORPORATIONS,018370,SHARES AND SHAREHOLDERS,0,45,018251=SHAREHOLDERS AND SHARES,1,SHARE SHAREHOLDER
011420,CORPORATIONS,018262,SHAREHOLDERS AND STOCK,0,1,018680=STOCK AND SHAREHOLDERS,1,SHAREHOLDER STOCK
011420,CORPORATIONS,018785,STOCKHOLDERS AND SHAREHOLDERS,0,18,018265=SHAREHOLDERS AND STOCKHOLDERS,1,SHAREHOLDER STOCKHOLDER
011420,CORPORATIONS,018545,SHARES AND STOCK,0,13,018593=SHARES OF STOCK,1,SHARE STOCK
011420,CORPORATIONS,018860,STOCKHOLDERS' RIGHTS AND LIABILITIES,0,3,018748=STOCKHOLDER RIGHTS AND LIABILITIES,1,LIABILITIE RIGHT STOCKHOLDER
011420,CORPORATIONS,018873,STOCKHOLDERS' RIGHTS AND REMEDIES,1,0,018752=STOCKHOLDER RIGHTS AND REMEDIES,1,REMEDIE RIGHT STOCKHOLDER
011420,CORPORATIONS,018878,STRUCTURAL CHANGES AND REORGANIZATION,0,4,018886=STRUCTURAL CHANGES AND REORGANIZATIONS,1,CHANGE REORGANIZATION STRUCTURAL
011421,AGENCY AND AUTHORITY,011424,LIABILITY FOR ACTS OF AGENTS,1,0,011425=LIABILITY FOR AGENTS' ACTS,1,ACT AGENT LIABILITY
011740,CHARTERS AND ARTICLES OF INCORPORATION,011741,AMENDMENT OF CHARTER,0,1,011744=AMENDMENT OF CHARTERS;011746=AMENDMENTS TO CHARTERS,2,AMENDMENT CHARTER
011895,CORPORATE CAPACITY AND POWERS,011901,CAPACITY TO SUE OR BE SUED,1,0,011899=CAPACITY TO SUE AND BE SUED,1,BE CAPACITY SUE SUED
011943,CORPORATE CHARTERS AND ARTICLES OF INCORPORATION,011944,AMENDMENT OF CHARTERS,0,1,011946=AMENDMENTS TO CHARTERS,1,AMENDMENT CHARTER
012107,CORPORATE FINANCE,012114,CAPITAL RAISING,1,0,012177=RAISING CAPITAL,1,CAPITAL RAISING
012107,CORPORATE FINANCE,012180,SHARE SUBSCRIPTIONS,0,1,012189=SUBSCRIPTIONS FOR SHARES,1,SHARE SUBSCRIPTION
012185,STOCK AND EQUITY INSTRUMENTS,012186,INTEREST-BEARING STOCK,1,0,012187=INTEREST-BEARING STOCKS,1,BEARING INTEREST STOCK
012199,CORPORATE FINANCE AND CAPITAL,012203,SHARE SUBSCRIPTIONS,0,1,012206=SHARES AND SUBSCRIPTIONS,1,SHARE SUBSCRIPTION
012213,CORPORATE FINANCE AND CAPITAL STRUCTURE,012228,CALLS AND ASSESSMENTS ON SHARES,1,0,012216=ASSESSMENTS AND CALLS ON SHARES,1,ASSESSMENT CALL SHARE
012213,CORPORATE FINANCE AND CAPITAL STRUCTURE,012283,INCREASE OF CAPITAL,0,2,012232=CAPITAL INCREASES,1,CAPITAL INCREASE
