parent,parent_label,winner_notation,winner_label,winner_sources,winner_children,losers,n_losers
004910,PUBLIC PROCUREMENT AND GOVERNMENT CONTRACTING,004914,ADMINISTRATIVE ORGANIZATION FOR PUBLIC CONTRACTING,0,2,004911=ADMINISTRATIVE ORGANIZATION AND MANAGEMENT OF PUBLIC CONTRACTING,1
004955,PUBLIC UTILITIES AND REGULATED INDUSTRIES,004958,RATE REGULATION,0,4,004964=RATE REGULATION AND RATEMAKING,1
005008,RAILROAD REGULATION,005011,RATES AND CHARGES,0,2,005013=RATES AND TARIFFS,1
005207,TAX,005219,FEDERAL INCOME TAX,0,0,005258=FEDERAL INCOME TAXATION,1
005207,TAX,005212,CORPORATE TAX,0,9,005208=CORPORATE INCOME TAX;005216=CORPORATE TAXATION,2
005219,FEDERAL INCOME TAX,005224,CORPORATE TAX,0,0,005220=CORPORATE INCOME TAX;005231=CORPORATE TAXATION,2
005277,TAX LAW,005287,FEDERAL INCOME TAXATION,0,5,005281=FEDERAL INCOME TAX,1
005277,TAX LAW,005306,INCOME TAX,0,0,005310=INCOME TAXATION,1
005351,TAXATION,006123,PROPERTY TAXATION,0,20,006086=PROPERTY TAX;006177=PROPERTY TAXES,2
005351,TAXATION,005427,FEDERAL INCOME TAX,0,86,005725=FEDERAL INCOME TAXATION,1
005351,TAXATION,005839,INCOME TAX,0,48,005969=INCOME TAXATION,1
005351,TAXATION,006207,STATE AND FEDERAL TAXING POWER,0,17,006185=STATE AND FEDERAL TAX POWER,1
005351,TAXATION,006569,TAX SUBJECTS AND TAX BASE,0,2,006572=TAXABLE SUBJECTS AND BASES,1
005351,TAXATION,006049,MUNICIPAL TAXES,0,3,006046=MUNICIPAL TAXATION,1
005351,TAXATION,005371,CLASSIFICATION OF TAXES,0,2,005369=CLASSIFICATION AND CHARACTER OF TAXES,1
005355,ASSESSMENT AND VALUATION,005360,GENERAL VS. SPECIAL ASSESSMENTS,0,2,005358=GENERAL TAXES VERSUS SPECIAL ASSESSMENTS,1
005373,CONSTITUTIONAL LIMITATIONS ON TAXATION,005376,DUE PROCESS AND EQUAL PROTECTION,0,2,005378=DUE PROCESS AND EQUAL PROTECTION IN TAXATION,1
005399,EQUAL PROTECTION AND UNIFORMITY,005400,DISCRIMINATION IN TAXATION,0,3,005403=DISCRIMINATORY TAXATION,1
005427,FEDERAL INCOME TAX,005473,CORPORATE TAX,0,15,005469=CORPORATE INCOME TAX;005487=CORPORATE TAXATION,2
005427,FEDERAL INCOME TAX,005653,INDIVIDUAL TAXATION,0,7,005647=INDIVIDUAL INCOME TAX,1
005427,FEDERAL INCOME TAX,005693,TAX BASE CONCEPTS AND THEORY,0,2,005695=TAX BASE STRUCTURE AND CONCEPTS,1
005427,FEDERAL INCOME TAX,005722,TIMING AND ACCOUNTING,0,0,005690=TAX ACCOUNTING AND TIMING,1
005427,FEDERAL INCOME TAX,005715,TAX SHELTERS AND AVOIDANCE,0,2,005713=TAX SHELTERS AND ANTI-AVOIDANCE DOCTRINES,1
005427,FEDERAL INCOME TAX,005637,INCOME SHIFTING AND ASSIGNMENT OF INCOME,0,5,005631=INCOME ASSIGNMENT AND SHIFTING,1
005427,FEDERAL INCOME TAX,005608,GROSS INCOME AND EXCLUSIONS,0,1,005625=GROSS INCOME INCLUSIONS AND EXCLUSIONS,1
005491,DEDUCTIONS,005511,EXPENSE VERSUS CAPITAL DISTINCTION,1,1,005504=CAPITAL EXPENDITURE VERSUS CURRENT EXPENSE,1
005512,DEDUCTIONS AND CREDITS,005530,CAPITAL EXPENDITURES VERSUS CURRENT EXPENSES,0,6,005528=CAPITAL EXPENDITURE VERSUS EXPENSE;005533=CAPITALIZATION VERSUS EXPENSING;005536=CAPITALIZATION VS. EXPENSING,3
005512,DEDUCTIONS AND CREDITS,005521,BUSINESS EXPENSES,0,3,005516=BUSINESS DEDUCTIONS;005519=BUSINESS EXPENSE DEDUCTION,2
005574,GROSS INCOME,005605,RESIDUAL GROSS INCOME UNDER § 61,0,2,005603=IRC SECTION 61 RESIDUAL INCLUSION,1
005574,GROSS INCOME,005593,EXCLUSIONS,0,0,005596=EXCLUSIONS FROM GROSS INCOME,1
005574,GROSS INCOME,005591,DISCHARGE OF INDEBTEDNESS INCOME,3,2,005577=CANCELLATION OF INDEBTEDNESS INCOME,1
005579,COMPENSATION FOR SERVICES,005586,SECTION 119 MEALS AND LODGING EXCLUSION,1,2,005582=MEALS AND LODGING FURNISHED FOR CONVENIENCE OF EMPLOYER,1
005809,FEDERAL TAXATION,005819,FEDERAL ESTATE AND INHERITANCE TAXES,0,2,005817=FEDERAL ESTATE AND INHERITANCE TAXATION,1
005827,INHERITANCE AND ESTATE TAX,005828,FEDERAL SECURITIES AS TAXABLE PROPERTY,2,0,005829=FEDERAL SECURITIES AS TAXABLE SUBJECT MATTER,1
005830,INTERNAL REVENUE,005833,TAXPAYERS AND PERSONS SUBJECT TO TAX,0,2,005831=TAXPAYERS AND ENTITIES SUBJECT TO TAX,1
005839,INCOME TAX,005929,TAX RETURNS AND REPORTING,0,3,005925=TAX RETURN AND REPORTING REQUIREMENTS;005960=TAXPAYER RETURNS AND REPORTING,2
005839,INCOME TAX,005904,JURISDICTION AND TAXPAYERS,0,2,005958=TAXPAYAYER STATUS AND JURISDICTION,1
005839,INCOME TAX,005915,TAX COLLECTION AND ENFORCEMENT,0,3,005851=COLLECTION AND ENFORCEMENT,1
005933,TAXABLE INCOME,005940,DEFINITION AND SCOPE,0,2,005942=DEFINITION AND SCOPE OF TAXABLE INCOME,1
005969,INCOME TAXATION,006019,TAXABLE PERSONS AND ENTITIES,0,0,005992=PERSONS AND CORPORATIONS SUBJECT TO TAX;005995=PERSONS AND ENTITIES SUBJECT TO TAX,2
005969,INCOME TAXATION,005970,DEDUCTIONS AND ALLOWANCES,0,0,005998=TAX DEDUCTIONS AND ALLOWANCES,1
006090,PROPERTY TAX AND ASSESSMENTS,006091,SPECIAL ASSESSMENTS,0,2,006093=SPECIAL ASSESSMENTS AND BETTERMENTS,1
006112,PROPERTY TAX ASSESSMENT AND VALUATION,006119,UNIFORMITY AND EQUALITY IN VALUATION,0,2,006117=EQUAL PROTECTION AND UNIFORMITY IN VALUATION,1
006123,PROPERTY TAXATION,006132,ASSESSMENT OF PROPERTY,2,0,006133=ASSESSMENT OF PROPERTY FOR TAXATION,1
006123,PROPERTY TAXATION,006146,EXEMPTIONS FROM PROPERTY TAXATION,1,1,006144=EXEMPTIONS,1
006123,PROPERTY TAXATION,006141,CORPORATE SHARES TAXATION,0,3,006158=TAXATION OF CORPORATE STOCK AND SHARES,1
006134,CLASSIFICATION OF PROPERTY,006136,RAILROADS AS SEPARATE CLASS,2,0,006135=RAILROAD PROPERTY CLASSIFICATION,1
006161,VALUATION AND ASSESSMENT,006162,CAPITALIZATION OF INCOME METHOD,0,0,006171=VALUATION BY CAPITALIZATION OF NET EARNINGS,1
006161,VALUATION AND ASSESSMENT,006174,VALUATION METHODOLOGY,0,3,006172=VALUATION METHODOLOGIES,1
006200,NATIONAL BANKS,006201,DOUBLE TAXATION,2,0,006202=DOUBLE TAXATION OF NATIONAL BANKS,1
006207,STATE AND FEDERAL TAXING POWER,006221,INHERITANCE AND ESTATE TAXES,0,2,006219=INHERITANCE AND ESTATE TAXATION,1
006207,STATE AND FEDERAL TAXING POWER,006244,PROPERTY TAXATION,0,3,006248=PROPERTY TAXES,1
006256,STATE AND LOCAL TAXATION,006326,PROPERTY TAX,0,13,006358=PROPERTY TAXATION,1
006271,FRANCHISE TAXES,006272,CORPORATE FRANCHISE TAX,0,2,006274=CORPORATE FRANCHISE TAXES,1
006358,PROPERTY TAXATION,006366,VALUATION AND APPORTIONMENT,0,2,006359=APPORTIONMENT AND VALUATION METHODS,1
006419,ASSESSMENT AND VALUATION,006420,ASSESSOR DUTIES AND LIABILITIES,0,2,006422=ASSESSOR'S DUTIES AND LIABILITIES,1
006434,TAX ASSESSMENT AND VALUATION,006443,OVERVAULATION,0,2,006438=EXCESSIVE VALUATION,1
006434,TAX ASSESSMENT AND VALUATION,006454,VALUATION-DEPENDENT TAX AMOUNT,2,1,006451=VALUATION AS BASIS FOR TAX AMOUNT;006452=VALUATION AS DETERMINANT OF TAX AMOUNT,2
006434,TAX ASSESSMENT AND VALUATION,006440,FRAUDULENT ASSESSMENT,2,0,006441=FRAUDULENT VALUATION IN ASSESSMENTS,1
006475,CONSTRUCTION AND INTERPRETATION OF EXEMPTIONS,006478,STRICT CONSTRUCTION OF TAX EXEMPTIONS,2,1,006476=STRICT CONSTRUCTION,1
006505,DUE PROCESS IN TAXATION,006519,NOTICE AND OPPORTUNITY FOR HEARING,1,1,006517=NOTICE AND HEARING,1
006643,TAXATION AND REVENUE,006664,FEDERAL INCOME TAXATION,0,11,006652=FEDERAL INCOME TAX,1
006643,TAXATION AND REVENUE,006697,INCOME TAXATION,0,3,006694=INCOME TAX,1
006643,TAXATION AND REVENUE,006712,LOCAL GOVERNMENT TAXATION,0,2,006709=LOCAL AND MUNICIPAL TAXATION,1
006879,TECHNOLOGY AND DIGITAL REGULATION,006898,DIGITAL PLATFORM REGULATION,0,3,006901=DIGITAL SERVICES AND PLATFORM GOVERNANCE;006904=DIGITAL SERVICES AND PLATFORM REGULATION,2
006937,ARTIFICIAL INTELLIGENCE,006939,REGULATION,1,1,006940=REGULATORY FRAMEWORK,1
007021,TECHNOLOGY LAW AND INTERNET REGULATION,007022,INTERMEDIARY LIABILITY AND IMMUNITY,0,2,007025=ONLINE PLATFORMS AND INTERMEDIARY LIABILITY,1
007080,"RATES, TARIFFS, AND CHARGES",007082,REBATES AND UNJUST DISCRIMINATION,2,0,007081=REBATES AND DISCRIMINATORY RATE CONCESSIONS,1
007095,COMMON CARRIER RATES AND CHARGES,007096,LONG-AND-SHORT-HAUL DISCRIMINATION,2,0,007097=LONG-AND-SHORT-HAUL RATE DISCRIMINATION,1
007122,RAILROAD SAFETY,007125,SAFETY APPLIANCE ACTS,0,4,007123=FEDERAL SAFETY APPLIANCE ACTS,1
007140,RATES AND TARIFFS,007145,JOINT TARIFFS AND THROUGH RATES,1,1,007143=JOINT RATES,1
007187,IRRIGATION AND WATER RIGHTS,007191,IRRIGATION DISTRICTS,0,2,007193=IRRIGATION DISTRICTS AND ORGANIZATIONS,1
007400,"BUSINESS ORGANIZATIONS, MARKETS, FINANCE, LABOR, AND EMPLOYMENT",024607,CORPORATE GOVERNANCE AND COMPLIANCE,0,4,024604=CORPORATE GOVERNANCE AND COMPLANCE,1
007400,"BUSINESS ORGANIZATIONS, MARKETS, FINANCE, LABOR, AND EMPLOYMENT",041639,SECURITIES REGULATION AND EXCHANGES,0,3,041636=SECURITIES REGULATION AND EXCHANGE MARKETS;041672=SECURITIES REGULATION AND STOCK EXCHANGES,2
007404,AGENCY,007507,GENERAL PRINCIPLES,3,0,007508=GENERAL PRINCIPLES OF AGENCY;007509=GENERAL PRINCIPLES OF AGENCY LAW,2
007404,AGENCY,007453,COMPENSATION OF AGENTS,0,3,007450=COMPENSATION AND REMUNERATION OF AGENTS,1
007404,AGENCY,007419,AUTHORITY OF AGENT,0,11,007416=AUTHORITY AND POWERS OF AGENTS,1
007404,AGENCY,007468,CREATION OF AGENCY RELATIONSHIP,0,3,007462=CREATION AND EXISTENCE OF AGENCY RELATION;007466=CREATION AND FORMATION OF AGENCY RELATIONSHIP,2
007404,AGENCY,007614,TERMINATION OF AGENCY RELATIONSHIP,1,5,007609=TERMINATION OF AGENCY,1
007404,AGENCY,007526,PRINCIPAL'S LIABILITY TO THIRD PARTIES,0,4,007512=LIABILITY OF PRINCIPAL TO THIRD PARTIES,1
007404,AGENCY,007448,CLASSIFICATION OF AGENTS,0,2,007445=CLASSIFICATION AND TYPES OF AGENTS,1
007404,AGENCY,007498,DUTIES OF AGENTS,0,2,007487=DUTIES AND OBLIGATIONS OF AGENTS,1
007539,RIGHTS AND DUTIES BETWEEN PRINCIPAL AND AGENT,007540,AGENT'S RIGHT TO COMPENSATION,1,1,007546=COMPENSATION OF AGENT,1
007551,SPECIAL AGENTS AND INTERMEDIARIES,007584,FACTORS AND COMMISSION MERCHANTS,1,11,007569=FACTORS,1
007552,BROKERS,007555,DEFINITION AND STATUS OF BROKER,2,0,007554=DEFINITION AND GENERAL CHARACTER,1
007569,FACTORS,007570,AUTHORITY OF FACTORS,0,3,007582=POWERS AND AUTHORITY OF FACTORS,1
007649,AGENCY LAW,007673,FIDUCIARY OBLIGATIONS,0,2,007671=FIDUCIARY DUTIES OF AGENT,1
007649,AGENCY LAW,007666,AUTHORITY OF AGENT,0,0,007664=AUTHORITY AND POWER OF AGENT,1
007842,BANKRUPTCY,007843,BANKRUPTCY ESTATE,0,3,007860=ESTATE AND PROPERTY OF BANKRUPT,1
007914,BANKRUPTCY AND INSOLVENCY,009281,DISCHARGE AND EFFECTS OF DISCHARGE,0,3,009285=DISCHARGE AND ITS EFFECTS,1
007914,BANKRUPTCY AND INSOLVENCY,009056,CLAIMS AND PROOFS OF CLAIM,0,1,"009074=CLAIMS, PROOF, AND ALLOWANCE",1
007914,BANKRUPTCY AND INSOLVENCY,010242,VOLUNTARY BANKRUPTCY,2,82,010383=VOLUNTARY BANKRUPTCY PROCEEDINGS,1
007914,BANKRUPTCY AND INSOLVENCY,009245,DEBTOR-CREDITOR RELATIONS,0,4,009250=DEBTOR-CREDITOR RELATIONSHIPS,1
007914,BANKRUPTCY AND INSOLVENCY,010075,TRUSTEE TITLE AND AVOIDANCE POWERS,0,2,010079=TRUSTEE'S TITLE AND AVOIDANCE POWERS,1
007914,BANKRUPTCY AND INSOLVENCY,009210,DEBTOR ELIGIBILITY AND CAPACITY,0,2,009212=DEBTOR ELIGIBILITY AND QUALIFICATION,1
007914,BANKRUPTCY AND INSOLVENCY,009020,CASE LAW,2,0,009021=CASE LAW AND PRECEDENT,1
007914,BANKRUPTCY AND INSOLVENCY,009217,DEBTOR OBLIGATIONS AND DUTIES,0,5,009214=DEBTOR OBLIGATIONS AND CONDUCT,1
007955,ADMINISTRATION OF BANKRUPTCY ESTATE,008049,TRUSTEE DUTIES AND POWERS,0,0,008053=TRUSTEE'S AUTHORITY AND DUTIES,1
007955,ADMINISTRATION OF BANKRUPTCY ESTATE,007966,CLAIMS PROCESS,0,4,007970=CLAIMS PROCESSING;008000=HANDLING OF CLAIMS,2
008014,SALE OF ASSETS,008017,"ALLOWANCE OF COSTS, EXPENSES, AND FEES",1,1,008015=ALLOWANCE OF CLAIMS OR EXPENSES,1
008057,ADMINISTRATION OF BANKRUPTCY ESTATES,008109,PRIORITY AND DISTRIBUTION OF CLAIMS,0,2,008084=DISTRIBUTION AND PRIORITY OF PAYMENTS,1
008241,AVOIDANCE POWERS AND RECOVERY OF TRANSFERS,008242,PREFERENCES,0,6,008247=PREFERENCES AND PREFERENTIAL TRANSFERS,1
008262,BANKRUPTCY ADMINISTRATION AND PROCEDURE,008284,TRUSTEE DUTIES AND POWERS,0,3,008290=TRUSTEE'S DUTIES AND POWERS,1
008362,TRUSTEE'S RIGHTS AND DUTIES,008363,PROPERTY PASSING TO TRUSTEE,4,0,008364=PROPERTY TRANSFERRING TO TRUSTEE,1
008413,SALE OF ASSETS,008419,SALE FREE FROM LIENS,1,1,008416=FREE AND CLEAR SALES,1
008488,BANKRUPTCY ESTATE AND PROPERTY,008528,TRANSFERS AND EXCHANGES OF PROPERTY,1,1,008529=TRANSFERS AND EXCHANGES OF PROPERTY IN BANKRUPTCY,1
008488,BANKRUPTCY ESTATE AND PROPERTY,008494,CUSTODY AND CONTROL OF PROPERTY,0,2,008512=POSSESSION AND CONTROL OF ESTATE ASSETS,1
008591,BANKRUPTCY ESTATES AND PROPERTY,008606,TRUSTEE'S POWERS AND DUTIES,0,3,008610=TRUSTEES' DUTIES AND POWERS,1
008602,TRUSTEE AND QUASI-TRUSTEE ROLES,008603,BANKRUPT AS QUASI-TRUSTEE PENDING APPOINTMENT,3,0,008604=BANKRUPTCY QUASI-TRUSTEE STATUS PENDING APPOINTMENT,1
008640,BANKRUPTCY PROCEDURE,008641,ADMINISTRATIVE ORDERS,2,0,008642=ADMINISTRATIVE ORDERS IN BANKRUPTCY,1
008657,BANKRUPTCY PROCEEDINGS,008804,DUTIES OF THE BANKRUPT,1,1,008805=DUTIES OF THE DEBTOR,1
008657,BANKRUPTCY PROCEEDINGS,008859,JURISDICTION AND AUTHORITY IN BANKRUPTCY,2,0,008860=JURISDICTION AND POWERS OF BANKRUPTCY COURTS,1
008657,BANKRUPTCY PROCEEDINGS,008739,COMMENCEMENT OF CASE,0,6,008736=COMMENCEMENT OF BANKRUPTCY CASE,1
008657,BANKRUPTCY PROCEEDINGS,008813,ENFORCEMENT AND SANCTIONS,3,0,008814=ENFORCEMENT IN BANKRUPTCY,1
008657,BANKRUPTCY PROCEEDINGS,008778,DEBTOR OBLIGATIONS,0,3,008775=DEBTOR DUTIES AND OBLIGATIONS,1
008657,BANKRUPTCY PROCEEDINGS,008795,DISTRIBUTION OF ESTATE,0,0,008797=DISTRIBUTION OF ESTATE ASSETS,1
008657,BANKRUPTCY PROCEEDINGS,008854,JUDICIAL DECISIONS AND CASE LAW,10,0,008855=JUDICIAL DECISIONS IN BANKRUPTCY CASES,1
008657,BANKRUPTCY PROCEEDINGS,008809,EFFECT OF DEATH OR INCAPACITY ON BANKRUPTCY CASES,1,2,008807=EFFECT OF DEATH OR INCAPACITY,1
008657,BANKRUPTCY PROCEEDINGS,008787,DISCHARGE OF DEBTS,1,2,008784=DISCHARGE IN BANKRUPTCY,1
008657,BANKRUPTCY PROCEEDINGS,008931,PROVISIONAL REMEDIES IN BANKRUPTCY,12,24,008900=PROVISIONAL RELIEF;008901=PROVISIONAL RELIEF IN BANKRUPTCY;008902=PROVISIONAL REMEDIES,3
008657,BANKRUPTCY PROCEEDINGS,008761,CREDITORS' RIGHTS AND DUTIES,0,2,008764=CREDITORS' RIGHTS AND OBLIGATIONS,1
008657,BANKRUPTCY PROCEEDINGS,008790,DISMISSAL OF BANKRUPTCY CASES,1,1,008791=DISMISSAL OF BANKRUPTCY PETITION,1
008657,BANKRUPTCY PROCEEDINGS,008664,ADMINISTRATION OF BANKRUPTCY ESTATE,0,13,008690=ADMINISTRATION OF THE ESTATE,1
008657,BANKRUPTCY PROCEEDINGS,008965,SALE OF ASSETS IN BANKRUPTCY,10,15,008944=SALE OF ASSETS,1
008657,BANKRUPTCY PROCEEDINGS,008746,COMPOSITION AGREEMENTS,0,2,008748=COMPOSITION AND ARRANGEMENTS,1
008657,BANKRUPTCY PROCEEDINGS,008846,INITIATION OF BANKRUPTCY CASES,1,6,008842=INITIATION OF BANKRUPTCY,1
008657,BANKRUPTCY PROCEEDINGS,008752,CONFIRMATION OF PLANS,1,2,008753=CONFIRMATION OF PLANS OR ORDERS,1
008902,PROVISIONAL REMEDIES,008925,SURETIES FOR FAITHFUL DISCHARGE OF DUTY,2,0,008924=SURETIES FOR BANKRUPTS' FAITHFUL DISCHARGE OF DUTY,1
009030,CLAIMS AND DISTRIBUTION,009044,PROVABILITY OF CLAIMS,0,3,009047=PROVABLE CLAIMS,1
009049,TREATMENT OF CONTINGENT CLAIMS,009051,PROHIBITION ON LIQUIDATION AND PROOF,2,0,009052=PROHIBITION ON LIQUIDATION AND PROOF OF CONTINGENT CLAIMS,1
009135,CREDITORS' RIGHTS AND PARTICIPATION,009138,VOTING RIGHTS OF CREDITORS,0,2,009136=VOTING RIGHTS IN BANKRUPTCY PROCEEDINGS,1
009151,VOTING RIGHTS OF CREDITORS,009153,EXCLUSION FOR UNALLOWED CLAIMS,2,0,009154=EXCLUSION OF CREDITORS WITH UNALLOWED CLAIMS,1
009206,DISCLOSURE AND SCHEDULING REQUIREMENTS,009209,WILLFUL UNDERVALUING OF SCHEDULED ASSETS,1,1,009207=WILLFUL UNDERVALUING OF ASSETS,1
009217,DEBTOR OBLIGATIONS AND DUTIES,009221,RECORD-KEEPING AND FINANCIAL TRANSPARENCY,0,2,009219=RECORD-KEEPING AND BOOKKEEPING REQUIREMENTS,1
009281,DISCHARGE AND EFFECTS OF DISCHARGE,009282,DEBTS EXCEPTED FROM DISCHARGE,1,1,009283=NONDISCHARGEABLE DEBTS,1
009300,DISCHARGE OF DEBTS,009304,BARRING OF DISCHARGE,2,3,009305=BARS TO DISCHARGE;009319=GROUNDS BARRING DISCHARGE,2
009300,DISCHARGE OF DEBTS,009323,OPPOSITION TO DISCHARGE,2,3,009320=OBJECTIONS TO DISCHARGE,1
009337,DISTRIBUTION OF ASSETS,009345,PRIORITY AND SUBORDINATION OF CLAIMS,0,3,009338=CREDITOR PRIORITIES AND SUBORDINATION,1
009391,DUTIES OF THE BANKRUPT,009393,STATUTORY DUTIES,0,4,009396=STATUTORY DUTIES OF THE BANKRUPT,1
009419,ELIGIBILITY FOR BANKRUPTCY RELIEF,009423,PERSONS ELIGIBLE TO BE BANKRUPTS,2,0,009424=PERSONS ENTITLED TO BE BANKRUPTS,1
009432,ESTATE ADMINISTRATION IN BANKRUPTCY,009433,ENRICHMENT OF BANKRUPTCY ESTATE,1,1,009434=ENRICHMENT OF ESTATE,1
009461,FEDERAL BANKRUPTCY LAW,009464,RELATION TO STATE LAW,0,2,009462=INTERACTION WITH STATE LAW,1
009551,ELIGIBILITY FOR INVOLUNTARY ADJUDICATION,009553,PERSONS SUBJECT TO INVOLUNTARY BANKRUPTCY,2,0,009552=PERSONS AND ENTITIES SUBJECT TO INVOLUNTARY BANKRUPTCY,1
009596,LIQUIDATION AND DISTRIBUTION,009598,SALE OF ASSETS,0,0,009599=SALE OF ASSETS IN BANKRUPTCY,1
009733,PREFERENTIAL TRANSFERS,009739,ELEMENTS OF A PREFERENCE,4,12,009748=ELEMENTS OF PREFERENCE CLAIMS;009751=ELEMENTS OF PREFERENTIAL TRANSFER,2
009770,PRIORITY CLAIMS,009774,WAGE CLAIMS OF EMPLOYEES,1,2,009771=WAGE CLAIMS,1
009788,PRIORITY OF CLAIMS,009812,WORKMEN'S PRIORITY CLAIMS,0,1,009807=WAGE AND EMPLOYEE PRIORITIES,1
009788,PRIORITY OF CLAIMS,009809,WAGE CLAIMS PRIORITY,1,2,009810=WAGE PRIORITY,1
009974,RIGHTS AND PRIORITIES OF CREDITORS,009975,RIGHTS OF SECURED CREDITORS,1,1,009976=SECURED CREDITORS,1
009998,SALE OF ASSETS IN BANKRUPTCY,010010,JUDICIAL PRECEDENT AND CASE LAW,27,0,010008=JUDICIAL INTERPRETATION AND CASE LAW;010009=JUDICIAL INTERPRETATION AND PRECEDENT;010011=JUDICIAL PRECEDENT AND CASE REFERENCES;010012=JUDICIAL PRECEDENTS AND CASE COMPARISONS,4
010084,TRUSTEES IN BANKRUPTCY,010158,QUALIFICATION AND APPOINTMENT OF TRUSTEES,1,2,010091=APPOINTMENT AND QUALIFICATIONS,1
010084,TRUSTEES IN BANKRUPTCY,010226,TRUSTEE'S TITLE AND RIGHTS,3,8,010199=TITLE AND RIGHTS OF TRUSTEE,1
010084,TRUSTEES IN BANKRUPTCY,010195,TITLE AND PROPERTY RIGHTS OF TRUSTEE,0,0,010193=TITLE AND PROPERTY INTERESTS OF TRUSTEE,1
010084,TRUSTEES IN BANKRUPTCY,010159,QUALIFICATIONS AND DISQUALIFICATIONS,0,2,010161=QUALIFICATIONS AND DISQUALIFICATIONS OF TRUSTEES,1
010112,DUTIES AND OBLIGATIONS OF TRUSTEES,010119,REPORTS AND ACCOUNTS,6,0,010113=ACCOUNTING AND FINANCIAL RESPONSIBILITIES;010114=ACCOUNTING AND RECORD-KEEPING OBLIGATIONS;010115=ACCOUNTS AND RECORDS,3
010140,POWERS AND DUTIES OF TRUSTEES,010148,POSSESSION AND CONTROL OF ESTATE ASSETS,1,1,010149=POSSESSION OF ESTATE PROPERTY,1
010173,TITLE AND POWERS OF TRUSTEE,010187,VESTING OF TITLE IN TRUSTEE,1,2,010183=VESTING OF TITLE,1
010234,VOIDABLE TRANSACTIONS,010237,VOIDABLE PREFERENCES,2,0,010235=PREFERENTIAL TRANSFERS,1
010242,VOLUNTARY BANKRUPTCY,010352,PREFERENTIAL TRANSFERS,0,4,010346=PREFERENCES,1
010242,VOLUNTARY BANKRUPTCY,010275,ELIGIBILITY FOR VOLUNTARY BANKRUPTCY,1,8,010278=ELIGIBILITY FOR VOLUNTARY RELIEF,1
010383,VOLUNTARY BANKRUPTCY PROCEEDINGS,010397,INITIATION OF VOLUNTARY BANKRUPTCY,0,4,010400=INITIATION OF VOLUNTARY CASES,1
010596,CORPORATIONS VERSUS PARTNERSHIPS,010598,DISTINGUISHING CHARACTERISTICS,2,0,010597=DISTINCTIONS BETWEEN CORPORATIONS AND PARTNERSHIPS,1
010642,BUSINESS FINANCE AND INSOLVENCY,010643,BANKRUPTCY,0,2,010647=BANKRUPTCY LAW,1
010725,BUSINESS ORGANIZATIONS,019635,MUTUAL BENEFIT ASSOCIATIONS,0,2,019638=MUTUAL BENEFIT SOCIETIES OR ASSOCIATIONS,1
010725,BUSINESS ORGANIZATIONS,022442,PARTNERSHIPS AND ALTERNATIVE ENTITIES,0,3,022445=PARTNERSHIPS AND ALTERNATIVE ENTITY TYPES,1
010725,BUSINESS ORGANIZATIONS,019668,NONPROFIT CORPORATIONS AND CHARITABLE ENTITIES,0,2,019671=NONPROFIT CORPORATIONS AND CHARITABLE ORGANIZATIONS,1
010725,BUSINESS ORGANIZATIONS,019325,LIFECYCLE AND TERMINATION,0,2,019322=LIFE CYCLE AND TERMINATION OF BUSINESS ENTITIES,1
010725,BUSINESS ORGANIZATIONS,019242,INSURANCE COMPANIES,0,10,019257=INSURANCE ENTITIES;019267=INSURANCE ORGANIZATIONS,2
010725,BUSINESS ORGANIZATIONS,019128,ENTITY LIFECYCLE AND TERMINATION,0,4,019123=ENTITY LIFE CYCLE AND TERMINATION,1
010725,BUSINESS ORGANIZATIONS,011378,CORPORATION FORMATION AND PROMOTION,0,4,011375=CORPORATION FORMATION AND PROMOTERS,1
010725,BUSINESS ORGANIZATIONS,019188,FORMS OF BUSINESS ORGANIZATIONS,0,5,019185=FORMS OF BUSINESS ENTERPRISE,1
010725,BUSINESS ORGANIZATIONS,019329,LIMITED LIABILITY,0,2,019319=LIABILITY SHIELD AND LIMITED LIABILITY,1
010725,BUSINESS ORGANIZATIONS,011315,CORPORATE TAX,0,2,011318=CORPORATE TAXATION,1
010946,DIRECTORS AND OFFICERS,010949,DISCRETIONARY AUTHORITY OF DIRECTORS OR MAJORITY,1,1,010947=DIRECTORIAL DISCRETION,1
011027,FIDUCIARY DUTIES OF DIRECTORS AND OFFICERS,011028,CONFLICT-OF-INTEREST TRANSACTIONS,0,3,011031=CONFLICTED DIRECTOR TRANSACTIONS,1
011052,CORPORATE GOVERNANCE AND INTERNAL AFFAIRS,011058,CORPORATE DOCUMENTS AND RECORDS,0,2,011061=CORPORATE RECORDS AND DOCUMENTATION,1
011052,CORPORATE GOVERNANCE AND INTERNAL AFFAIRS,011053,BY-LAWS AND INTERNAL REGULATIONS,0,3,011056=BYLAWS AND CORPORATE RULES,1
011093,CORPORATE GOVERNANCE AND INTERNAL RULES,011096,BYLAWS,0,3,011094=BY-LAWS;011102=CORPORATE BYLAWS,2
011179,CORPORATE GOVERNANCE AND SHAREHOLDER RIGHTS,011190,SHAREHOLDER LITIGATION,1,3,011221=STOCKHOLDER LITIGATION,1
011190,SHAREHOLDER LITIGATION,011193,DERIVATIVE LITIGATION,1,2,011191=DERIVATIVE ACTIONS,1
011202,SHAREHOLDER RIGHTS AND PROTECTIONS,011205,INSPECTION AND ACCESS TO BOOKS AND RECORDS,1,1,011203=INFORMATION ACCESS AND INSPECTION RIGHTS,1
